place_id,restaurant_name,locality,address,lat,lon,rating,review_count,price_range,business_tags,opening_hours,business_status,price_range_missing,business_type,cuisine_type
ChIJi-f_AQfBwjsRmN6MGQU4EO4,Squisito - The Italian Restaurant,Koregaon Park,"Lane Number 5, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.536326,73.8972821,4.3,1864.0,2.0,restaurant,Monday: 11:00 AM – 12:30 AM | Tuesday: 11:00 AM – 12:30 AM | Wednesday: 11:00 AM – 12:30 AM | Thursday: 11:00 AM – 12:30 AM | Friday: 11:00 AM – 12:30 AM | Saturday: 11:00 AM – 12:30 AM | Sunday: 11:00 AM – 12:30 AM,OPERATIONAL,False,Restaurant,Unknown
ChIJ1-N4hQfBwjsRZXv27ie1i2M,Effingut Koregaon Park - Pune's most loved craft brew pub,Koregaon Park,"Plot No. 389, Serene Bay, No. 21/A, Lane No. 6, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5339952,73.8984822,4.3,3341.0,3.0,bar,Monday: 12:00 PM – 1:30 AM | Tuesday: 12:00 PM – 1:30 AM | Wednesday: 12:00 PM – 1:30 AM | Thursday: 12:00 PM – 1:30 AM | Friday: 12:00 PM – 1:30 AM | Saturday: 12:00 PM – 1:30 AM | Sunday: 12:00 PM – 1:30 AM,OPERATIONAL,False,Bar,Unknown
ChIJVVVVVQDBwjsRk4G-5iROTZ4,Uncle's Chinese,Koregaon Park,"Shop No. 3 & 5, Building A1, Meera Society, Lane No. 7, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5374443,73.89981329999999,4.0,2621.0,2.0,restaurant,Monday: 11:30 AM – 11:30 PM | Tuesday: 11:30 AM – 11:30 PM | Wednesday: 11:30 AM – 11:30 PM | Thursday: 11:30 AM – 11:30 PM | Friday: 11:30 AM – 11:30 PM | Saturday: 11:30 AM – 11:30 PM | Sunday: 11:30 AM – 11:30 PM,OPERATIONAL,False,Restaurant,Chinese
ChIJI1Q26_3AwjsRUm79ZVCwNfc,Kitsch,Koregaon Park,"Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",18.539713,73.887745,3.9,39.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJcWvfLQbBwjsRcN7F7OPv0W8,The Burger House,Koregaon Park,"Ground Floor, Shop No. A/1, Rahul Terrace, Lane No. 7, opposite Meera Nagar, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5368283,73.9002148,3.8,4754.0,1.0,restaurant,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,OPERATIONAL,False,Restaurant,Fast Food
ChIJzbJD9AbBwjsRMwXmv89DBlY,Malaka Spice,Koregaon Park,"Lane, Siddharth Chambers, GVPW+VRH, off North Main Road, Ganga Fortune Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5375106,73.8975166,4.3,9233.0,3.0,restaurant,Monday: 11:30 AM – 12:30 AM | Tuesday: 11:30 AM – 12:30 AM | Wednesday: 11:30 AM – 12:30 AM | Thursday: 11:30 AM – 12:30 AM | Friday: 11:30 AM – 12:30 AM | Saturday: 11:30 AM – 12:30 AM | Sunday: 11:30 AM – 12:30 AM,OPERATIONAL,False,Restaurant,Unknown
ChIJgXZQOv7AwjsR5WAFugmBrq4,Dario's Restaurant Café Bar,Koregaon Park,"Calyx 19 Vidut Nagar Society, Lane Number 5, near Durga Mata Temple, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5337493,73.8972644,4.3,4031.0,3.0,bakery,Monday: 10:00 AM – 11:30 PM | Tuesday: 10:00 AM – 11:30 PM | Wednesday: 10:00 AM – 11:30 PM | Thursday: 10:00 AM – 11:30 PM | Friday: 10:00 AM – 11:30 PM | Saturday: 10:00 AM – 11:30 PM | Sunday: 10:00 AM – 11:30 PM,OPERATIONAL,False,Bakery,Unknown
ChIJwaLkhAfBwjsRhg4GmaI-0rc,Beetroot Bistro,Koregaon Park,"B13/B14 Vidyut Nagar End of, Lane No. 6, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5340112,73.8981895,4.3,2172.0,2.0,cafe,Monday: 11:00 AM – 12:00 AM | Tuesday: 11:00 AM – 12:00 AM | Wednesday: 11:00 AM – 12:00 AM | Thursday: 11:00 AM – 12:00 AM | Friday: 11:00 AM – 12:00 AM | Saturday: 11:00 AM – 12:00 AM | Sunday: 11:00 AM – 12:00 AM,OPERATIONAL,False,Cafe,Unknown
ChIJSSWXdgbBwjsRrSvxQQUDFnk,Subway Koregaon Park,Koregaon Park,"Unit No. 384, no 26 Plot 346, Shahenshah Wing A, S, Lane No. 6, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5370183,73.898698,4.1,564.0,2.0,restaurant,Monday: 11:00 AM – 3:00 AM | Tuesday: 11:00 AM – 3:00 AM | Wednesday: 11:00 AM – 3:00 AM | Thursday: 11:00 AM – 3:00 AM | Friday: 11:00 AM – 3:00 AM | Saturday: 11:00 AM – 3:00 AM | Sunday: 11:00 AM – 3:00 AM,OPERATIONAL,False,Restaurant,Unknown
ChIJHbzYeQbBwjsR2JXy27vRMGE,Arthur's Theme,Koregaon Park,"SHOP NO 2, VRINDAVAN APARTMENTS, Lane No. 6, opp. COSMOS BANK, Ganga Fortune Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5385035,73.8985874,4.3,3254.0,3.0,restaurant,Monday: 11:30 AM – 12:30 AM | Tuesday: 11:30 AM – 12:30 AM | Wednesday: 11:30 AM – 12:30 AM | Thursday: 11:30 AM – 12:30 AM | Friday: 11:30 AM – 12:30 AM | Saturday: 11:30 AM – 12:30 AM | Sunday: 11:30 AM – 12:30 AM,OPERATIONAL,False,Restaurant,Unknown
ChIJf25TjgfBwjsRltOx6_TA7mc,The Sassy Spoon,Koregaon Park,"Sanskriti Lifestyle, Lane No. 7, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.533963,73.89873589999999,4.4,7850.0,3.0,meal_takeaway,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,OPERATIONAL,False,Takeaway,Unknown
ChIJf76mvwXBwjsRzr6PUIw4f_8,Rajput Restaurant,Koregaon Park,"N Main Rd, Opposite Axis Bank, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.539119,73.89914809999999,4.0,1339.0,2.0,restaurant,,CLOSED_TEMPORARILY,False,Restaurant,Unknown
ChIJAw_t2v3AwjsRkqw87Aq03hI,Savya Rasa,Koregaon Park,"Gera Serenity Building, CTS No. 15, near Starbucks Cafe, Koregaon Park, Pune, Maharashtra 411001, India",18.5388527,73.8866766,4.5,3751.0,3.0,restaurant,"Monday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Tuesday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Wednesday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Thursday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Friday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Saturday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM | Sunday: 11:30 AM – 3:30 PM, 6:30 – 10:30 PM",OPERATIONAL,False,Restaurant,Unknown
ChIJRYOG0v3AwjsR2XOAQu4VAME,Latitude,Koregaon Park,"Blue Diamond-IHCL SeleQtions, 11, Koregaon Rd, Koregaon Park, Pune, Maharashtra 411001, India",18.5382145,73.8863123,4.3,534.0,3.0,cafe,"Monday: 12:00 – 1:00 AM, 6:00 AM – 1:00 AM | Tuesday: 6:00 AM – 1:00 AM | Wednesday: 6:00 AM – 1:00 AM | Thursday: 6:00 AM – 12:00 AM | Friday: Open 24 hours | Saturday: Open 24 hours | Sunday: Open 24 hours",OPERATIONAL,False,Cafe,Unknown
ChIJp-mO1f3AwjsRvQyI_mOSkZY,"Easy - Blue Diamond, Pune",Koregaon Park,"Blue Diamond-IHCL SeleQtions, Blue Diamond-IHCL SeleQtions, 11, Koregaon Rd, Koregaon Park, Pune, Maharashtra 411001, India",18.5382171,73.8863123,4.9,8.0,Unknown,bar,Monday: 1:00 PM – 1:00 AM | Tuesday: 1:00 PM – 1:00 AM | Wednesday: 1:00 PM – 1:00 AM | Thursday: 1:00 PM – 1:00 AM | Friday: 1:00 PM – 1:00 AM | Saturday: 1:00 PM – 1:00 AM | Sunday: 1:00 PM – 1:00 AM,OPERATIONAL,True,Bar,Unknown
ChIJxQCThf7AwjsRgFxoMBwh2eI,"Whispering Bamboo Restaurant - Blue Diamond, Pune",Koregaon Park,"Blue Diamond, Pune - IHCL SeleQtions 11, Koregaon Rd, Koregaon Park, Pune, Maharashtra 411001, India",18.5382193,73.8861268,4.2,49.0,Unknown,restaurant,"Monday: 12:30 – 3:00 PM, 7:00 – 11:00 PM | Tuesday: 12:30 – 3:00 PM, 7:00 – 11:00 PM | Wednesday: 12:30 – 3:00 PM, 7:00 – 11:00 PM | Thursday: 12:30 – 3:00 PM, 7:00 – 11:00 PM | Friday: 12:30 – 3:00 PM, 7:00 – 11:00 PM | Saturday: 12:30 – 3:00 PM, 7:00 – 11:00 PM | Sunday: 12:00 – 4:30 PM, 7:00 PM – 12:00 AM",OPERATIONAL,True,Restaurant,Unknown
ChIJFYLpdf3AwjsRt0cSs1suKvk,Yogi Tree,Koregaon Park,"294, 2, Vaswani Nagar, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",18.5412358,73.8877656,4.1,1740.0,2.0,bakery,Monday: 7:00 AM – 11:00 PM | Tuesday: 7:00 AM – 11:00 PM | Wednesday: 7:00 AM – 11:00 PM | Thursday: 7:00 AM – 11:00 PM | Friday: 7:00 AM – 11:00 PM | Saturday: 7:00 AM – 11:00 PM | Sunday: 7:00 AM – 11:00 PM,OPERATIONAL,False,Bakery,Unknown
ChIJQ1DZMvzAwjsRN3Nz8GdpsSY,Jashn,Koregaon Park,"Jashnl Square mall, Koregaon Rd, Koregaon Park, Pune, Maharashtra 411001, India",18.5352636,73.8857098,4.3,12.0,Unknown,restaurant,Monday: 10:00 AM – 9:00 PM | Tuesday: 10:00 AM – 9:00 PM | Wednesday: 10:00 AM – 9:00 PM | Thursday: 10:00 AM – 9:00 PM | Friday: 10:00 AM – 9:00 PM | Saturday: 10:00 AM – 9:00 PM | Sunday: 10:00 AM – 9:00 PM,OPERATIONAL,True,Restaurant,Unknown
ChIJyeUmoP3AwjsRvBOdkMtc4Ow,Cafe Holy,Koregaon Park,"Building No 8, Shop, 1, A Ln, next to Raj Travels, Vaswani Nagar, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",18.541211,73.88743319999999,4.0,395.0,2.0,cafe,,CLOSED_TEMPORARILY,False,Cafe,Cafe
ChIJn0qrM_zAwjsRQXz3Eo2RotQ,Sheetal Samudra,Koregaon Park,"N Main Rd, Vasani Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.539019,73.885804,3.9,9.0,Unknown,bar,,CLOSED_TEMPORARILY,True,Bar,Unknown
ChIJseHqYQXBwjsReeNYVwQBsNg,"Reddy's Restaurant, Kalyani Nagar",Koregaon Park,"Sr. No.222, Hissa No, 2/1 Plot No, gold gym, 70/13, Vithalrao Vandekar Rd, Kalyani Nagar, Pune, Maharashtra 411006, India",18.543639,73.8989675,4.0,5206.0,2.0,restaurant,"Monday: 12:00 – 3:30 PM, 7:00 – 11:30 PM | Tuesday: 12:00 – 3:30 PM, 7:00 – 11:30 PM | Wednesday: 12:00 – 3:30 PM, 7:00 – 11:30 PM | Thursday: 12:00 – 3:30 PM, 7:00 – 11:30 PM | Friday: 12:00 – 3:30 PM, 7:00 – 11:30 PM | Saturday: 12:00 – 3:30 PM, 7:00 – 11:30 PM | Sunday: 12:00 – 3:30 PM, 7:00 – 11:30 PM",OPERATIONAL,False,Restaurant,Unknown
ChIJayuMDPnAwjsRieovM5FPIN4,Chandrama Bar,Koregaon Park,"285/1, MealTango, Bund Garden Rd, near Koregaon Park, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",18.541312,73.8856745,3.7,1215.0,2.0,bar,Monday: 9:00 AM – 12:00 AM | Tuesday: 9:00 AM – 12:00 AM | Wednesday: 9:00 AM – 12:00 AM | Thursday: 9:00 AM – 12:00 AM | Friday: 9:00 AM – 12:00 AM | Saturday: 9:00 AM – 12:00 AM | Sunday: 9:00 AM – 12:00 AM,OPERATIONAL,False,Bar,Unknown
ChIJ5Usqo-LAwjsRVi7BxFZFe_8,Hotel Good Luck,Koregaon Park,"Bunglow No 16, Nagar Road, Opp Petrol Pump, Gunjan Corner, Yerwada, Mother Teresa Nagar, Kashmiri Colony, Yerawada, Pune, Maharashtra 411006, India",18.545643,73.8878249,3.7,26.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJTS8ySALBwjsRuLhO1u8fF60,Buddha Paradise,Koregaon Park,"C Ln, Near Kasturba Gandhi School, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",18.5402357,73.8912441,3.8,1844.0,2.0,cafe,Monday: 9:00 AM – 10:00 PM | Tuesday: 9:00 AM – 10:00 PM | Wednesday: 9:00 AM – 10:00 PM | Thursday: 9:00 AM – 10:00 PM | Friday: 9:00 AM – 10:00 PM | Saturday: 9:00 AM – 10:00 PM | Sunday: 9:00 AM – 10:00 PM,OPERATIONAL,False,Cafe,Unknown
ChIJN9gBCxDBwjsRXKeOH64HWak,"Pizza Hut | Kalyani Nagar , Pune",Koregaon Park,"Shop No 12, Hermes Waves Mall, Kalyani Nagar, Pune, Maharashtra 411016, India",18.546493,73.900846,4.4,2700.0,2.0,meal_delivery,Monday: 11:00 AM – 3:00 PM | Tuesday: 11:00 AM – 3:00 PM | Wednesday: 11:00 AM – 3:00 PM | Thursday: 11:00 AM – 3:00 PM | Friday: 11:00 AM – 3:00 PM | Saturday: 11:00 AM – 3:00 PM | Sunday: 11:00 AM – 3:00 PM,OPERATIONAL,False,Delivery,Italian
ChIJLeTjMAnBwjsR5b2y4pQvQe8,High Spirits Cafe,Koregaon Park,"35A, 1, N Main Rd, next to The Westin, Koregaon Park Annexe, Koregaon Park, Pune, Maharashtra 411001, India",18.5390985,73.9044759,4.3,6065.0,2.0,bar,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 1:30 PM – 12:00 AM,OPERATIONAL,False,Bar,Cafe
ChIJATlEJgHBwjsRhq7VVRsy4tU,Penthouze Nightlife,Koregaon Park,"Koregaon Park Annexe, Koregaon Park, Pune, Maharashtra 411001, India",18.5384823,73.90711259999999,3.7,1178.0,3.0,bar,Monday: Closed | Tuesday: 5:00 PM – 1:00 AM | Wednesday: 5:00 PM – 1:00 AM | Thursday: 5:00 PM – 1:00 AM | Friday: 5:00 PM – 1:00 AM | Saturday: 5:00 PM – 1:00 AM | Sunday: 5:00 PM – 1:00 AM,OPERATIONAL,False,Bar,Unknown
ChIJyatqKQTBwjsRmC7iRUqT_34,The Great Punjab Koregaon Park,Koregaon Park,"No 5, Lane Number 5, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5364514,73.8974664,4.1,1690.0,3.0,restaurant,"Monday: 12:00 – 4:00 PM, 6:30 – 11:30 PM | Tuesday: 12:00 – 4:00 PM, 6:30 – 11:30 PM | Wednesday: 12:00 – 4:00 PM, 6:30 – 11:30 PM | Thursday: 12:00 – 4:00 PM, 6:30 – 11:30 PM | Friday: 12:00 – 4:00 PM, 6:30 – 11:30 PM | Saturday: 12:00 – 4:00 PM, 6:30 – 11:30 PM | Sunday: 12:00 – 4:00 PM, 6:30 – 11:30 PM",OPERATIONAL,False,Restaurant,Unknown
ChIJRfGj0KnBwjsR9JjEyNVbdCo,The Burger Barn Cafe,Koregaon Park,"17-2, Lane No. 6, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5376067,73.8987954,3.9,2978.0,2.0,cafe,Monday: 12:00 – 11:30 PM | Tuesday: 12:00 – 11:30 PM | Wednesday: 12:00 – 11:30 PM | Thursday: 12:00 – 11:30 PM | Friday: 12:00 – 11:30 PM | Saturday: 12:00 – 11:30 PM | Sunday: 12:00 – 11:30 PM,OPERATIONAL,False,Cafe,Cafe
ChIJRYOLSwbBwjsRuAGMCchUrmI,Mad House Grill,Koregaon Park,"Pingle Corner, Lane No 8, North Main Road, Koregaon Park, near Cosmos Bank, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5366667,73.8988889,4.1,1354.0,3.0,restaurant,Monday: 11:00 AM – 11:30 PM | Tuesday: 11:00 AM – 11:30 PM | Wednesday: 11:00 AM – 11:30 PM | Thursday: 11:00 AM – 11:30 PM | Friday: 11:00 AM – 11:30 PM | Saturday: 11:00 AM – 11:30 PM | Sunday: 11:00 AM – 11:30 PM,OPERATIONAL,False,Restaurant,Unknown
ChIJb7TbOny_wjsRraPsbHRCY-4,"Little Italy Restaurant, (PURE VEG) Bund Garden",Koregaon Park,"361 5, Bund Garden Rd, next to Tanishq Showroom, Sangamvadi, Pune, Maharashtra 411001, India",18.5396013,73.8834423,4.2,2452.0,3.0,restaurant,Monday: 12:00 – 11:30 PM | Tuesday: 12:00 – 11:30 PM | Wednesday: 12:00 – 11:30 PM | Thursday: 12:00 – 11:30 PM | Friday: 12:00 – 11:30 PM | Saturday: 12:00 – 11:30 PM | Sunday: 12:00 – 11:30 PM,OPERATIONAL,False,Restaurant,Unknown
ChIJ1ymPzAfBwjsRR6PDEC5Ndjo,Naughty Angel Cafe,Koregaon Park,"Lane No. 8, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5364261,73.8997062,4.1,901.0,2.0,cafe,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,OPERATIONAL,False,Cafe,Cafe
ChIJy-qG6v3AwjsRUZiqIhA0kJ8,German Bakery,Koregaon Park,"292, N Main Rd, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",18.5396337,73.887395,4.2,14283.0,3.0,bakery,Monday: 8:00 AM – 12:00 AM | Tuesday: 8:00 AM – 12:00 AM | Wednesday: 8:00 AM – 12:00 AM | Thursday: 8:00 AM – 12:00 AM | Friday: 8:00 AM – 12:00 AM | Saturday: 8:00 AM – 12:00 AM | Sunday: 8:00 AM – 12:00 AM,OPERATIONAL,False,Bakery,Bakery
ChIJTyKvGgbBwjsRlnRB6b4GzAs,Punjabi Rasoi,Koregaon Park,"A8, Opposite Meera Nagar Garden, North Main Road Lane No 7, Lane No. 7, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5381517,73.89978959999999,3.6,422.0,2.0,restaurant,,CLOSED_TEMPORARILY,False,Restaurant,North Indian
ChIJMbxhIeXAwjsRT_shby1QKgM,Suonmoi,Koregaon Park,"11, GVPH+XRM Century Arcade, Narangi Baug Rd, Vrindavan Park Society, Sangamvadi, Pune, Maharashtra 411001, India",18.5375513,73.87964819999999,4.4,1455.0,2.0,restaurant,"Monday: 12:00 – 3:00 PM, 7:00 – 11:30 PM | Tuesday: 12:00 – 3:00 PM, 7:00 – 11:30 PM | Wednesday: 12:00 – 3:00 PM, 7:00 – 11:30 PM | Thursday: 12:00 – 3:00 PM, 7:00 – 11:30 PM | Friday: 12:00 – 3:00 PM, 7:00 – 11:30 PM | Saturday: 12:00 – 3:00 PM, 7:00 – 11:30 PM | Sunday: 12:00 – 3:00 PM, 7:00 – 11:30 PM",OPERATIONAL,False,Restaurant,Unknown
ChIJdyi-eP7AwjsR1zezlvfhIyg,"Mystic Masala Restaurant - Blue Diamond, Pune",Koregaon Park,"Blue Diamond-IHCL SeleQtions, 11, Koregaon Rd, Koregaon Park, Pune, Maharashtra 411001, India",18.5382006,73.88630930000001,4.3,159.0,3.0,restaurant,"Monday: 12:30 – 3:00 PM, 7:00 – 11:30 PM | Tuesday: 12:30 – 3:00 PM, 7:00 – 11:30 PM | Wednesday: 12:30 – 3:00 PM, 7:00 – 11:30 PM | Thursday: 12:30 – 3:00 PM, 7:00 – 11:30 PM | Friday: 12:30 – 3:00 PM, 7:00 – 11:30 PM | Saturday: 12:30 – 3:00 PM, 7:00 – 11:30 PM | Sunday: 12:30 – 3:00 PM, 7:00 – 11:30 PM",OPERATIONAL,False,Restaurant,Unknown
ChIJTUsAAA7BwjsRKCGBMAQBALU,Yana Sizzlers,Koregaon Park,"1st Floor, Galaxy Garden, Bedi House, above Irani Cafe, PS, Koregaon Park, Pune, Maharashtra 411001, India",18.5393203,73.88633659999999,4.2,2051.0,2.0,restaurant,Monday: 12:00 – 11:00 PM | Tuesday: 12:00 – 11:00 PM | Wednesday: 12:00 – 11:00 PM | Thursday: 12:00 – 11:00 PM | Friday: 12:00 – 11:30 PM | Saturday: 12:00 – 11:30 PM | Sunday: 12:00 – 11:30 PM,OPERATIONAL,False,Restaurant,Unknown
ChIJQdsB7APBwjsR4F2rWcbFef4,SWIG - Bar & Eatery - Koregaon Park,Koregaon Park,"N Main Rd, opposite SBI Training Centre, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",18.5397855,73.8936123,4.3,3150.0,2.0,bar,Monday: 12:00 PM – 12:00 AM | Tuesday: 12:00 PM – 12:00 AM | Wednesday: 12:00 PM – 12:00 AM | Thursday: 12:00 PM – 12:00 AM | Friday: 12:00 PM – 12:00 AM | Saturday: 12:00 PM – 12:00 AM | Sunday: 12:00 PM – 12:00 AM,OPERATIONAL,False,Bar,Unknown
ChIJy2F8TgDBwjsR-0avhFvOIvw,Rajkumar,Koregaon Park,"GVPV+FHQ, Kavadewadi, Koregaon Park, Pune, Maharashtra 411001, India",18.5362084,73.8939748,,,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
ChIJATlEJgHBwjsRwHjnduOZUro,Domino's Pizza,Koregaon Park,"Hissa No. 4, Shopping Centre Unit No. K â€“ 2, Second Floor andStore Room First Floor(behindUnits FF-15 and FF-16, Gorpadi Taluk, S. No. 37, Village Mouje, Kavadewadi, Koregaon Park, Pune, Maharashtra 411001, India",18.5362084,73.8939748,4.0,1.0,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Italian
ChIJUUUcpFfBwjsRnAFGKhEAqfk,Urban pan,Koregaon Park,"Kavadewadi, Koregaon Park, Pune, Maharashtra 411001, India",18.5362084,73.8939748,4.6,10.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJGaranbnBwjsRjpQWIUQkaaE,K.Maggie Point,Koregaon Park,"Marvel Alaina, Lane No. 8, near Grandmama's Cafe, Suyojana Society, Kavadewadi, Koregaon Park, Pune, Maharashtra 411001, India",18.5365002,73.8964071,5.0,1.0,Unknown,restaurant,Monday: 9:00 AM – 6:30 PM | Tuesday: 9:00 AM – 6:30 PM | Wednesday: 9:00 AM – 6:30 PM | Thursday: 9:00 AM – 6:30 PM | Friday: 9:00 AM – 6:30 PM | Saturday: 9:00 AM – 6:30 PM | Sunday: Closed,OPERATIONAL,True,Restaurant,Unknown
ChIJB1GhJkzBwjsRul8kmKHGziM,The Chinese house,Koregaon Park,"GVPW+VRH, Suyojana Society, Kavadewadi, Koregaon Park, Pune, Maharashtra 411001, India",18.5371958,73.8971013,4.6,45.0,Unknown,restaurant,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,OPERATIONAL,True,Restaurant,Chinese
ChIJ-770tPPBwjsRgIQo2MxsKS0,Third Place,Koregaon Park,"1st floor, Jewel Tower, 101, Lane Number 5, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5363742,73.8973602,4.5,132.0,Unknown,restaurant,,CLOSED_TEMPORARILY,True,Restaurant,Unknown
ChIJ_7t2OvnBwjsRPJlZkdZ2puc,K9- Yummy Momos,Koregaon Park,"60, Ashok Chakra Society, Suyojana Society, Kavadewadi, Koregaon Park, Pune, Maharashtra 411001, India",18.5345696,73.89711439999999,4.4,17.0,Unknown,restaurant,Monday: 3:00 – 11:00 PM | Tuesday: 3:00 – 11:00 PM | Wednesday: 3:00 – 11:00 PM | Thursday: 3:00 – 11:00 PM | Friday: 3:00 – 11:00 PM | Saturday: 3:00 – 11:00 PM | Sunday: 3:00 – 11:00 PM,OPERATIONAL,True,Restaurant,Chinese
ChIJb1hzEqvBwjsR0DHxqD0CoMQ,SpotIn 24x7 - Koregaon Park Branch,Koregaon Park,"Shop no. 6, Devagiri Housing Society, N Main Rd, beside Prem's Restaurant and Swig, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",18.5397525,73.8934586,4.5,22.0,Unknown,cafe,,CLOSED_TEMPORARILY,True,Cafe,Unknown
ChIJT36_ewbBwjsRa1QlMUG3mVc,Prem's Restaurant,Koregaon Park,"28/2, N Main Rd, Opp. Lane 3, Ragvilas Society, Koregaon Park, Pune, Maharashtra 411001, India",18.5397855,73.8936123,4.2,5347.0,3.0,bar,Monday: 12:00 PM – 12:30 AM | Tuesday: 12:00 PM – 12:30 AM | Wednesday: 12:00 PM – 12:30 AM | Thursday: 12:00 PM – 12:30 AM | Friday: 12:00 PM – 12:30 AM | Saturday: 12:00 PM – 12:30 AM | Sunday: 12:00 PM – 12:30 AM,OPERATIONAL,False,Bar,Unknown
ChIJl_6DmULBwjsR2AACZXlCgxE,Raj Chinese,Koregaon Park,"Shop No, 8, Lane No. 6, Ashok Chakra Society, Kavadewadi, Koregaon Park, Pune, Maharashtra 411001, India",18.5347442,73.8972619,4.2,5.0,Unknown,restaurant,Monday: 11:00 AM – 11:00 PM | Tuesday: 11:00 AM – 11:00 PM | Wednesday: 11:00 AM – 11:00 PM | Thursday: 11:00 AM – 11:00 PM | Friday: 11:00 AM – 11:00 PM | Saturday: 11:00 AM – 11:00 PM | Sunday: 11:00 AM – 11:00 PM,OPERATIONAL,True,Restaurant,Chinese
ChIJv7k7rDTBwjsRW1MPqQH1tRw,Prakash mukhiya,Koregaon Park,"8/9,Winteberry purple, Koregaon Park, North Main Road, Lane Number 5, Ashok Chakra Society, Meera Nagar, Koregaon Park, Pune, Maharashtra 411001, India",18.5363969,73.89759529999999,,,Unknown,restaurant,,OPERATIONAL,True,Restaurant,Unknown
