order_id,restaurant_name,locality,cuisine,date,hour,day_of_week,is_weekend,is_monsoon,festival,primary_dish,n_items,order_value_inr,group_size,price_range
45828,Burger Factory,Hinjewadi,Fast Food,2024-04-25,8,Thursday,0,0,none,Fries,2,174.9,4,2
45829,Burger Factory,Hinjewadi,Fast Food,2024-04-25,9,Thursday,0,0,none,Fries,2,171.85,2,2
45830,Burger Factory,Hinjewadi,Fast Food,2024-04-25,9,Thursday,0,0,none,Burger,2,178.02,4,2
45831,Burger Factory,Hinjewadi,Fast Food,2024-04-25,9,Thursday,0,0,none,Fries,1,61.88,1,2
45832,Burger Factory,Hinjewadi,Fast Food,2024-04-25,9,Thursday,0,0,none,Shake,3,242.8,6,2
45833,Burger Factory,Hinjewadi,Fast Food,2024-04-25,9,Thursday,0,0,none,Fries,1,59.89,4,2
45834,Burger Factory,Hinjewadi,Fast Food,2024-04-25,10,Thursday,0,0,none,Burger,3,311.09,2,2
45835,Burger Factory,Hinjewadi,Fast Food,2024-04-25,10,Thursday,0,0,none,Shake,2,176.53,2,2
45836,Burger Factory,Hinjewadi,Fast Food,2024-04-25,10,Thursday,0,0,none,Burger,1,116.58,6,2
45837,Burger Factory,Hinjewadi,Fast Food,2024-04-25,10,Thursday,0,0,none,Burger,1,118.01,1,2
45838,Burger Factory,Hinjewadi,Fast Food,2024-04-25,10,Thursday,0,0,none,Burger,2,244.45,2,2
45839,Burger Factory,Hinjewadi,Fast Food,2024-04-25,10,Thursday,0,0,none,Fries,2,184.02,6,2
45840,Burger Factory,Hinjewadi,Fast Food,2024-04-25,10,Thursday,0,0,none,Shake,2,205.8,2,2
45841,Burger Factory,Hinjewadi,Fast Food,2024-04-25,10,Thursday,0,0,none,Burger,2,200.45,4,2
45842,Burger Factory,Hinjewadi,Fast Food,2024-04-25,12,Thursday,0,0,none,Burger,2,185.71,4,2
45843,Burger Factory,Hinjewadi,Fast Food,2024-04-25,12,Thursday,0,0,none,Fries,1,57.15,4,2
45844,Burger Factory,Hinjewadi,Fast Food,2024-04-25,12,Thursday,0,0,none,Burger,3,260.47,2,2
45845,Burger Factory,Hinjewadi,Fast Food,2024-04-25,12,Thursday,0,0,none,Shake,2,203.18,4,2
45846,Burger Factory,Hinjewadi,Fast Food,2024-04-25,12,Thursday,0,0,none,Fries,2,182.19,2,2
45847,Burger Factory,Hinjewadi,Fast Food,2024-04-25,12,Thursday,0,0,none,Fries,2,177.3,2,2
45848,Burger Factory,Hinjewadi,Fast Food,2024-04-25,12,Thursday,0,0,none,Fries,2,175.91,1,2
45849,Burger Factory,Hinjewadi,Fast Food,2024-04-25,12,Thursday,0,0,none,Shake,2,188.94,2,2
45850,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Burger,2,249.98,4,2
45851,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Fries,3,182.81,1,2
45852,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Fries,1,61.15,6,2
45853,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Burger,3,287.24,2,2
45854,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Shake,1,87.92,1,2
45855,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Burger,2,172.16,2,2
45856,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Burger,3,373.84,1,2
45857,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Burger,3,336.67,6,2
45858,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Shake,2,145.03,2,2
45859,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Burger,2,178.13,1,2
45860,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Burger,1,117.77,2,2
45861,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Fries,1,58.55,2,2
45862,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Shake,1,86.34,4,2
45863,Burger Factory,Hinjewadi,Fast Food,2024-04-25,13,Thursday,0,0,none,Fries,2,150.28,4,2
45864,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Shake,2,211.61,4,2
45865,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Burger,2,175.52,4,2
45866,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Fries,1,57.14,4,2
45867,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Fries,3,282.62,2,2
45868,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Burger,2,244.15,2,2
45869,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Fries,2,120.83,2,2
45870,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Fries,2,124.32,2,2
45871,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Shake,2,173.18,4,2
45872,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Burger,2,202.8,2,2
45873,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Shake,2,218.67,2,2
45874,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Fries,1,61.38,1,2
45875,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Burger,1,122.38,1,2
45876,Burger Factory,Hinjewadi,Fast Food,2024-04-25,14,Thursday,0,0,none,Burger,1,117.73,4,2
45877,Burger Factory,Hinjewadi,Fast Food,2024-04-25,17,Thursday,0,0,none,Fries,1,60.94,4,2
45878,Burger Factory,Hinjewadi,Fast Food,2024-04-25,17,Thursday,0,0,none,Burger,3,332.35,4,2
45879,Burger Factory,Hinjewadi,Fast Food,2024-04-25,17,Thursday,0,0,none,Burger,2,174.02,1,2
45880,Burger Factory,Hinjewadi,Fast Food,2024-04-25,18,Thursday,0,0,none,Burger,3,318.27,4,2
45881,Burger Factory,Hinjewadi,Fast Food,2024-04-25,18,Thursday,0,0,none,Burger,1,114.88,2,2
45882,Burger Factory,Hinjewadi,Fast Food,2024-04-25,18,Thursday,0,0,none,Shake,2,171.88,1,2
45883,Burger Factory,Hinjewadi,Fast Food,2024-04-25,18,Thursday,0,0,none,Shake,2,171.21,4,2
45884,Burger Factory,Hinjewadi,Fast Food,2024-04-25,18,Thursday,0,0,none,Burger,2,172.53,2,2
45885,Burger Factory,Hinjewadi,Fast Food,2024-04-25,18,Thursday,0,0,none,Burger,2,205.51,2,2
45886,Burger Factory,Hinjewadi,Fast Food,2024-04-25,18,Thursday,0,0,none,Burger,2,172.15,2,2
45887,Burger Factory,Hinjewadi,Fast Food,2024-04-25,19,Thursday,0,0,none,Burger,2,205.48,1,2
45888,Burger Factory,Hinjewadi,Fast Food,2024-04-25,19,Thursday,0,0,none,Shake,2,179.44,4,2
45889,Burger Factory,Hinjewadi,Fast Food,2024-04-25,19,Thursday,0,0,none,Fries,3,239.6,4,2
45890,Burger Factory,Hinjewadi,Fast Food,2024-04-25,19,Thursday,0,0,none,Burger,3,302.08,2,2
45891,Burger Factory,Hinjewadi,Fast Food,2024-04-25,19,Thursday,0,0,none,Burger,2,185.0,2,2
45892,Burger Factory,Hinjewadi,Fast Food,2024-04-25,19,Thursday,0,0,none,Burger,1,118.76,1,2
45893,Burger Factory,Hinjewadi,Fast Food,2024-04-25,19,Thursday,0,0,none,Burger,2,188.92,1,2
45894,Burger Factory,Hinjewadi,Fast Food,2024-04-25,20,Thursday,0,0,none,Shake,3,246.69,2,2
45895,Burger Factory,Hinjewadi,Fast Food,2024-04-25,20,Thursday,0,0,none,Shake,2,173.88,2,2
45896,Burger Factory,Hinjewadi,Fast Food,2024-04-25,20,Thursday,0,0,none,Burger,1,115.72,1,2
45897,Burger Factory,Hinjewadi,Fast Food,2024-04-25,20,Thursday,0,0,none,Burger,2,218.06,4,2
45898,Burger Factory,Hinjewadi,Fast Food,2024-04-25,20,Thursday,0,0,none,Shake,1,88.62,1,2
45899,Burger Factory,Hinjewadi,Fast Food,2024-04-25,20,Thursday,0,0,none,Shake,1,88.16,1,2
45900,Burger Factory,Hinjewadi,Fast Food,2024-04-25,20,Thursday,0,0,none,Burger,3,305.18,1,2
45901,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Burger,2,247.8,2,2
45902,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Fries,2,178.81,2,2
45903,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Burger,2,174.92,4,2
45904,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Shake,1,89.34,4,2
45905,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Burger,2,239.75,4,2
45906,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Burger,2,231.22,4,2
45907,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Shake,3,326.61,4,2
45908,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Burger,1,125.94,2,2
45909,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Burger,2,176.38,2,2
45910,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Burger,3,247.23,2,2
45911,Burger Factory,Hinjewadi,Fast Food,2024-04-25,21,Thursday,0,0,none,Burger,1,119.75,2,2
45912,Burger Factory,Hinjewadi,Fast Food,2024-04-25,22,Thursday,0,0,none,Fries,2,175.05,2,2
45913,Burger Factory,Hinjewadi,Fast Food,2024-04-25,22,Thursday,0,0,none,Shake,2,176.6,2,2
45914,Burger Factory,Hinjewadi,Fast Food,2024-04-25,22,Thursday,0,0,none,Burger,2,251.78,2,2
45915,Burger Factory,Hinjewadi,Fast Food,2024-04-25,22,Thursday,0,0,none,Fries,2,150.76,6,2
45916,Burger Factory,Hinjewadi,Fast Food,2024-04-25,22,Thursday,0,0,none,Fries,3,236.17,1,2
45917,Burger Factory,Hinjewadi,Fast Food,2024-04-29,8,Monday,0,0,none,Burger,2,205.45,4,2
45918,Burger Factory,Hinjewadi,Fast Food,2024-04-29,8,Monday,0,0,none,Burger,2,185.37,4,2
45919,Burger Factory,Hinjewadi,Fast Food,2024-04-29,8,Monday,0,0,none,Shake,3,303.69,4,2
45920,Burger Factory,Hinjewadi,Fast Food,2024-04-29,9,Monday,0,0,none,Fries,1,59.52,1,2
45921,Burger Factory,Hinjewadi,Fast Food,2024-04-29,9,Monday,0,0,none,Shake,2,207.05,2,2
45922,Burger Factory,Hinjewadi,Fast Food,2024-04-29,9,Monday,0,0,none,Burger,3,371.85,4,2
45923,Burger Factory,Hinjewadi,Fast Food,2024-04-29,9,Monday,0,0,none,Fries,2,145.63,2,2
45924,Burger Factory,Hinjewadi,Fast Food,2024-04-29,10,Monday,0,0,none,Shake,2,215.22,1,2
45925,Burger Factory,Hinjewadi,Fast Food,2024-04-29,10,Monday,0,0,none,Fries,2,182.14,4,2
45926,Burger Factory,Hinjewadi,Fast Food,2024-04-29,10,Monday,0,0,none,Fries,2,174.97,4,2
45927,Burger Factory,Hinjewadi,Fast Food,2024-04-29,10,Monday,0,0,none,Shake,1,86.42,1,2
45928,Burger Factory,Hinjewadi,Fast Food,2024-04-29,10,Monday,0,0,none,Shake,1,91.82,2,2
45929,Burger Factory,Hinjewadi,Fast Food,2024-04-29,10,Monday,0,0,none,Burger,1,117.27,1,2
45930,Burger Factory,Hinjewadi,Fast Food,2024-04-29,10,Monday,0,0,none,Burger,2,209.79,4,2
45931,Burger Factory,Hinjewadi,Fast Food,2024-04-29,12,Monday,0,0,none,Fries,2,150.36,4,2
45932,Burger Factory,Hinjewadi,Fast Food,2024-04-29,12,Monday,0,0,none,Fries,2,183.23,1,2
45933,Burger Factory,Hinjewadi,Fast Food,2024-04-29,12,Monday,0,0,none,Shake,2,149.45,6,2
45934,Burger Factory,Hinjewadi,Fast Food,2024-04-29,12,Monday,0,0,none,Shake,2,177.61,2,2
45935,Burger Factory,Hinjewadi,Fast Food,2024-04-29,12,Monday,0,0,none,Fries,1,57.29,1,2
45936,Burger Factory,Hinjewadi,Fast Food,2024-04-29,12,Monday,0,0,none,Shake,3,251.77,2,2
45937,Burger Factory,Hinjewadi,Fast Food,2024-04-29,12,Monday,0,0,none,Shake,3,277.06,4,2
45938,Burger Factory,Hinjewadi,Fast Food,2024-04-29,12,Monday,0,0,none,Shake,2,150.21,4,2
45939,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Burger,1,125.97,1,2
45940,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Fries,3,267.12,2,2
45941,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Burger,2,233.04,6,2
45942,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Fries,2,178.54,1,2
45943,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Shake,1,89.44,2,2
45944,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Shake,1,92.64,6,2
45945,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Burger,1,118.63,2,2
45946,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Fries,2,171.39,2,2
45947,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Shake,2,176.43,4,2
45948,Burger Factory,Hinjewadi,Fast Food,2024-04-29,13,Monday,0,0,none,Shake,2,172.6,1,2
45949,Burger Factory,Hinjewadi,Fast Food,2024-04-29,14,Monday,0,0,none,Burger,2,247.84,4,2
45950,Burger Factory,Hinjewadi,Fast Food,2024-04-29,14,Monday,0,0,none,Shake,2,206.04,4,2
45951,Burger Factory,Hinjewadi,Fast Food,2024-04-29,14,Monday,0,0,none,Fries,3,220.01,1,2
45952,Burger Factory,Hinjewadi,Fast Food,2024-04-29,14,Monday,0,0,none,Shake,2,207.03,2,2
45953,Burger Factory,Hinjewadi,Fast Food,2024-04-29,14,Monday,0,0,none,Fries,3,303.48,1,2
45954,Burger Factory,Hinjewadi,Fast Food,2024-04-29,17,Monday,0,0,none,Fries,2,188.18,2,2
45955,Burger Factory,Hinjewadi,Fast Food,2024-04-29,17,Monday,0,0,none,Fries,2,178.51,1,2
45956,Burger Factory,Hinjewadi,Fast Food,2024-04-29,17,Monday,0,0,none,Burger,3,346.24,2,2
45957,Burger Factory,Hinjewadi,Fast Food,2024-04-29,17,Monday,0,0,none,Burger,3,295.51,1,2
45958,Burger Factory,Hinjewadi,Fast Food,2024-04-29,18,Monday,0,0,none,Burger,3,268.93,2,2
45959,Burger Factory,Hinjewadi,Fast Food,2024-04-29,18,Monday,0,0,none,Fries,3,313.13,2,2
45960,Burger Factory,Hinjewadi,Fast Food,2024-04-29,18,Monday,0,0,none,Fries,2,117.91,2,2
45961,Burger Factory,Hinjewadi,Fast Food,2024-04-29,18,Monday,0,0,none,Fries,1,61.18,2,2
45962,Burger Factory,Hinjewadi,Fast Food,2024-04-29,18,Monday,0,0,none,Shake,2,147.81,2,2
45963,Burger Factory,Hinjewadi,Fast Food,2024-04-29,18,Monday,0,0,none,Shake,1,88.74,4,2
45964,Burger Factory,Hinjewadi,Fast Food,2024-04-29,19,Monday,0,0,none,Fries,2,180.79,4,2
45965,Burger Factory,Hinjewadi,Fast Food,2024-04-29,19,Monday,0,0,none,Fries,1,60.24,2,2
45966,Burger Factory,Hinjewadi,Fast Food,2024-04-29,19,Monday,0,0,none,Shake,3,246.12,4,2
45967,Burger Factory,Hinjewadi,Fast Food,2024-04-29,20,Monday,0,0,none,Shake,2,215.61,1,2
45968,Burger Factory,Hinjewadi,Fast Food,2024-04-29,20,Monday,0,0,none,Fries,2,157.12,1,2
45969,Burger Factory,Hinjewadi,Fast Food,2024-04-29,20,Monday,0,0,none,Shake,3,322.82,2,2
45970,Burger Factory,Hinjewadi,Fast Food,2024-04-29,20,Monday,0,0,none,Fries,2,157.12,2,2
45971,Burger Factory,Hinjewadi,Fast Food,2024-04-29,20,Monday,0,0,none,Burger,2,178.65,6,2
45972,Burger Factory,Hinjewadi,Fast Food,2024-04-29,20,Monday,0,0,none,Shake,3,286.5,2,2
45973,Burger Factory,Hinjewadi,Fast Food,2024-04-29,20,Monday,0,0,none,Shake,2,203.31,2,2
45974,Burger Factory,Hinjewadi,Fast Food,2024-04-29,20,Monday,0,0,none,Burger,3,377.75,2,2
45975,Burger Factory,Hinjewadi,Fast Food,2024-04-29,20,Monday,0,0,none,Burger,3,280.11,2,2
45976,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Fries,2,181.29,4,2
45977,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Burger,1,118.95,2,2
45978,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Fries,1,60.07,2,2
45979,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Shake,2,205.92,2,2
45980,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Shake,2,213.09,2,2
45981,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Burger,2,208.74,2,2
45982,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Burger,2,230.12,1,2
45983,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Shake,1,93.34,6,2
45984,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Fries,2,187.15,2,2
45985,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Burger,2,175.49,1,2
45986,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Shake,2,150.73,1,2
45987,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Shake,2,149.39,2,2
45988,Burger Factory,Hinjewadi,Fast Food,2024-04-29,21,Monday,0,0,none,Burger,2,230.65,2,2
45989,Burger Factory,Hinjewadi,Fast Food,2024-04-29,22,Monday,0,0,none,Burger,1,116.84,1,2
45990,Burger Factory,Hinjewadi,Fast Food,2024-04-29,22,Monday,0,0,none,Burger,2,212.43,4,2
45991,Burger Factory,Hinjewadi,Fast Food,2024-04-30,8,Tuesday,0,0,none,Burger,2,186.55,4,2
45992,Burger Factory,Hinjewadi,Fast Food,2024-04-30,8,Tuesday,0,0,none,Shake,2,178.89,2,2
45993,Burger Factory,Hinjewadi,Fast Food,2024-04-30,8,Tuesday,0,0,none,Burger,2,210.01,2,2
45994,Burger Factory,Hinjewadi,Fast Food,2024-04-30,9,Tuesday,0,0,none,Burger,2,214.83,2,2
45995,Burger Factory,Hinjewadi,Fast Food,2024-04-30,9,Tuesday,0,0,none,Burger,1,116.71,4,2
45996,Burger Factory,Hinjewadi,Fast Food,2024-04-30,9,Tuesday,0,0,none,Burger,3,370.72,2,2
45997,Burger Factory,Hinjewadi,Fast Food,2024-04-30,9,Tuesday,0,0,none,Shake,1,93.28,2,2
45998,Burger Factory,Hinjewadi,Fast Food,2024-04-30,9,Tuesday,0,0,none,Burger,2,182.18,1,2
45999,Burger Factory,Hinjewadi,Fast Food,2024-04-30,10,Tuesday,0,0,none,Fries,3,272.87,2,2
46000,Burger Factory,Hinjewadi,Fast Food,2024-04-30,10,Tuesday,0,0,none,Burger,1,121.65,4,2
46001,Burger Factory,Hinjewadi,Fast Food,2024-04-30,10,Tuesday,0,0,none,Burger,1,118.24,1,2
46002,Burger Factory,Hinjewadi,Fast Food,2024-04-30,12,Tuesday,0,0,none,Fries,2,121.43,2,2
46003,Burger Factory,Hinjewadi,Fast Food,2024-04-30,12,Tuesday,0,0,none,Shake,3,308.15,6,2
46004,Burger Factory,Hinjewadi,Fast Food,2024-04-30,12,Tuesday,0,0,none,Shake,3,307.31,1,2
46005,Burger Factory,Hinjewadi,Fast Food,2024-04-30,12,Tuesday,0,0,none,Burger,1,115.98,2,2
46006,Burger Factory,Hinjewadi,Fast Food,2024-04-30,12,Tuesday,0,0,none,Shake,2,209.52,2,2
46007,Burger Factory,Hinjewadi,Fast Food,2024-04-30,12,Tuesday,0,0,none,Fries,1,57.55,4,2
46008,Burger Factory,Hinjewadi,Fast Food,2024-04-30,12,Tuesday,0,0,none,Burger,2,206.92,2,2
46009,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Shake,2,143.53,1,2
46010,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Shake,2,217.49,2,2
46011,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Burger,2,172.99,2,2
46012,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Fries,1,57.76,1,2
46013,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Fries,1,58.56,2,2
46014,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Burger,1,119.55,1,2
46015,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Shake,1,87.62,4,2
46016,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Burger,1,122.59,1,2
46017,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Fries,2,144.25,6,2
46018,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Fries,2,175.46,2,2
46019,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Burger,2,219.32,2,2
46020,Burger Factory,Hinjewadi,Fast Food,2024-04-30,13,Tuesday,0,0,none,Fries,1,57.95,2,2
46021,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Shake,2,219.99,1,2
46022,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Burger,1,124.98,4,2
46023,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Burger,3,375.41,1,2
46024,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Shake,3,334.26,1,2
46025,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Fries,1,62.62,1,2
46026,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Fries,2,177.74,1,2
46027,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Burger,2,228.69,2,2
46028,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Fries,1,59.95,2,2
46029,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Fries,1,59.06,2,2
46030,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Fries,3,241.43,1,2
46031,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Fries,1,60.05,4,2
46032,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Burger,3,277.64,2,2
46033,Burger Factory,Hinjewadi,Fast Food,2024-04-30,14,Tuesday,0,0,none,Shake,2,183.37,4,2
46034,Burger Factory,Hinjewadi,Fast Food,2024-04-30,17,Tuesday,0,0,none,Fries,1,59.72,2,2
46035,Burger Factory,Hinjewadi,Fast Food,2024-04-30,17,Tuesday,0,0,none,Fries,1,61.71,2,2
46036,Burger Factory,Hinjewadi,Fast Food,2024-04-30,17,Tuesday,0,0,none,Burger,2,213.04,2,2
46037,Burger Factory,Hinjewadi,Fast Food,2024-04-30,17,Tuesday,0,0,none,Burger,1,125.62,2,2
46038,Burger Factory,Hinjewadi,Fast Food,2024-04-30,17,Tuesday,0,0,none,Shake,2,218.44,6,2
46039,Burger Factory,Hinjewadi,Fast Food,2024-04-30,17,Tuesday,0,0,none,Shake,2,199.96,2,2
46040,Burger Factory,Hinjewadi,Fast Food,2024-04-30,18,Tuesday,0,0,none,Burger,1,125.9,4,2
46041,Burger Factory,Hinjewadi,Fast Food,2024-04-30,18,Tuesday,0,0,none,Burger,2,215.96,1,2
46042,Burger Factory,Hinjewadi,Fast Food,2024-04-30,18,Tuesday,0,0,none,Burger,1,118.01,2,2
46043,Burger Factory,Hinjewadi,Fast Food,2024-04-30,18,Tuesday,0,0,none,Shake,2,174.08,2,2
46044,Burger Factory,Hinjewadi,Fast Food,2024-04-30,18,Tuesday,0,0,none,Fries,1,59.92,6,2
46045,Burger Factory,Hinjewadi,Fast Food,2024-04-30,18,Tuesday,0,0,none,Burger,2,241.26,4,2
46046,Burger Factory,Hinjewadi,Fast Food,2024-04-30,18,Tuesday,0,0,none,Burger,3,244.6,4,2
46047,Burger Factory,Hinjewadi,Fast Food,2024-04-30,18,Tuesday,0,0,none,Fries,3,300.32,4,2
46048,Burger Factory,Hinjewadi,Fast Food,2024-04-30,18,Tuesday,0,0,none,Shake,2,212.31,1,2
46049,Burger Factory,Hinjewadi,Fast Food,2024-04-30,19,Tuesday,0,0,none,Burger,2,249.69,1,2
46050,Burger Factory,Hinjewadi,Fast Food,2024-04-30,19,Tuesday,0,0,none,Burger,1,116.65,2,2
46051,Burger Factory,Hinjewadi,Fast Food,2024-04-30,19,Tuesday,0,0,none,Fries,1,58.15,4,2
46052,Burger Factory,Hinjewadi,Fast Food,2024-04-30,19,Tuesday,0,0,none,Shake,3,290.84,2,2
46053,Burger Factory,Hinjewadi,Fast Food,2024-04-30,19,Tuesday,0,0,none,Shake,2,206.44,2,2
46054,Burger Factory,Hinjewadi,Fast Food,2024-04-30,19,Tuesday,0,0,none,Fries,3,274.11,4,2
46055,Burger Factory,Hinjewadi,Fast Food,2024-04-30,19,Tuesday,0,0,none,Burger,3,321.39,4,2
46056,Burger Factory,Hinjewadi,Fast Food,2024-04-30,19,Tuesday,0,0,none,Shake,2,142.7,2,2
46057,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Fries,2,184.69,4,2
46058,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Burger,3,265.55,1,2
46059,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Burger,2,249.78,4,2
46060,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Burger,3,289.72,2,2
46061,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Burger,2,176.5,2,2
46062,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Burger,2,212.79,4,2
46063,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Burger,3,343.68,1,2
46064,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Shake,3,228.09,2,2
46065,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Shake,3,278.24,1,2
46066,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Burger,3,300.8,4,2
46067,Burger Factory,Hinjewadi,Fast Food,2024-04-30,20,Tuesday,0,0,none,Burger,2,220.02,4,2
